Number, Order, Height, Timestamp, Address, Amount(Meer), TimeWeight, TotalLockAmount(Meer), profit(Meer)
194, 110620, 110607, 1636255701, MmRrs85KK9bUXHJuc31MgWpVDLiQuYgYvgt, 395, 4, 157997.83195250, 52.24169444
195, 110815, 110802, 1636260557, Mmbyn3QvdrQZChT2QNbaZQxNFccpToz2inE, 10000, 4, 167997.83195250, 1322.57454286
196, 111037, 111024, 1636267830, Mmah1RLFDExUR6WpSynQZ3VXRJCDtxMUjb4, 99, 4, 168096.83195250, 13.09348797
197, 111062, 111049, 1636268348, MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye, 50, 4, 168146.83195250, 6.61287271
198, 111099, 111086, 1636269483, MmRrs85KK9bUXHJuc31MgWpVDLiQuYgYvgt, 105, 4, 168251.83195250, 13.88703270
199, 111605, 111592, 1636283940, MmTJYKQHZjKkiSCYQPVxMKB8dFzTLfivCxQ, 50, 4, 168301.83195250, 6.61287271
200, 113402, 113389, 1636336566, Mmhjd2RwQzbmXzKjvDXNU6Hs4GWWCGhKBYD, 150, 4, 168451.83195250, 19.83861814
201, 113409, 113396, 1636336972, Mmb9G5Psxcs587Hq4BgZT3P4ZbTmXQdyQi3, 499, 4, 168950.83195250, 65.99646968
202, 113836, 113823, 1636349919, MmY581YdQ5vF9L2gSnLFY5r9gDuv3f1YWrN, 6500, 4, 175450.83195250, 859.67345286
203, 114059, 114046, 1636356374, MmTWYAQ71RjaVPJKHXdPb6rgch8vf6RQZir, 1000, 4, 176450.83195250, 132.25745428
204, 114358, 114345, 1636364907, Mmbyn3QvdrQZChT2QNbaZQxNFccpToz2inE, 10000, 4, 186450.83195250, 1322.57454286
205, 114358, 114345, 1636365065, MmQGopbFdPzpT77efoRCYqPjQbmjnYwnWQc, 8501, 4, 194951.83195250, 1124.32061888
206, 114509, 114496, 1636369597, MmffLLdETmskgEqGnMoLT9vSkLXXUiKNsNC, 1000, 4, 195951.83195250, 132.25745428
207, 114799, 114786, 1636377511, Mmbyn3QvdrQZChT2QNbaZQxNFccpToz2inE, 2000, 4, 197951.83195250, 264.51490857
208, 114814, 114801, 1636377965, MmfvxtLu4JxDSt73L2taDqcPgGTiErCtQcS, 1000, 4, 198951.83195250, 132.25745428
209, 115045, 115032, 1636385991, MmUpHHReBVDAhge65JpZ3UiEUGqK7NbHpPW, 500, 4, 199451.83195250, 66.12872714
210, 115063, 115050, 1636386491, MmUpHHReBVDAhge65JpZ3UiEUGqK7NbHpPW, 500, 4, 199951.83195250, 66.12872714
211, 116285, 116272, 1636423251, MmbWS3CimuWwveKfhToxEMyUdHHjbXgSFvb, 500, 4, 200451.83195250, 66.12872714
212, 116322, 116309, 1636424496, MmSwyzLVivsWeirLHaENUaGRsBknmQdBwNT, 1500, 4, 201951.83195250, 198.38618142
213, 116343, 116330, 1636425260, MmZZmajEYsm4YxPoHzy5psw1T4o3esy66ok, 5000, 4, 206951.83195250, 661.28727143
214, 116548, 116535, 1636431035, MmMsJM5F7AGoG8SM2aNTfJW2zQwE7AFgkbd, 999.99, 4, 207951.82195250, 132.25613171
215, 116599, 116586, 1636432553, MmKxvwKiG86cCxZ145TEGQkbnfeXi1G7LPY, 999.99, 4, 208951.81195250, 132.25613171
216, 117244, 117231, 1636452221, MmfPRsX5kz6n1dsn7UG18Qjz5sT6JVM4Bzs, 3000, 4, 211951.81195250, 396.77236285
217, 117280, 117267, 1636452976, MmdeKjB16Y6Z3A5JyD4CFU3ciVDMk4CXt1J, 999.99, 4, 212951.80195250, 132.25613171
218, 117391, 117378, 1636456174, MmT9wChLYSjadTkGpXpqVCXrdUk5bdh3MEm, 190, 4, 213141.80195250, 25.12891631
219, 117976, 117963, 1636473999, MmV36o4n3fBSpsAdqL9tZ3i2ZPn3RfJTbhM, 5000, 4, 218141.80195250, 661.28727143
220, 119230, 119217, 1636511397, MmUkt5SCLeDKQFYsmD2DHfxed17AYxfMsmw, 215.5, 4, 218357.30195250, 28.50148139
221, 119308, 119295, 1636513464, MmLu9DUDSaLT34vA8GCBimPmFHiCn77Ti7k, 500, 4, 218857.30195250, 66.12872714
222, 119435, 119422, 1636517900, MmL5sQcDmhnPFEF2disKuEVLtcyM7M8goWb, 1000, 4, 219857.30195250, 132.25745428
223, 119468, 119455, 1636518644, MmXRm8PVMyY3hucgaojMp1jjxsGcpBgxj3G, 500, 4, 220357.30195250, 66.12872714
224, 119668, 119655, 1636524303, MmN38WFgtWdu57Fq2rEzRkFyiNK6Vebh6kV, 500, 4, 220857.30195250, 66.12872714
225, 119714, 119701, 1636525836, MmUPsjLfKK67CNr9BLhczAeF2mY3k8UW5bb, 999.999, 4, 221857.30095250, 132.25732202
226, 119757, 119744, 1636527313, MmMKfVnyXoEPoDVhHEHZBf9z5CuXJv4DXAi, 2195.62, 4, 224052.92095250, 290.38711177
227, 119769, 119756, 1636527757, MmQbg7r7whS9LqEDWHRrdS4A7irhe5ZqBxj, 500, 4, 224552.92095250, 66.12872714
228, 119921, 119908, 1636531952, MmawihkN6wQfWD86sFx9YxG9XUVXS1QBZiP, 1500, 4, 226052.92095250, 198.38618142
229, 119931, 119918, 1636532389, MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk, 538, 4, 226590.92095250, 71.15451040
230, 119947, 119934, 1636533118, MmhWjdm7RkUGtUXk8CEkH3KxaDwJs9WWpv8, 522.263, 4, 227113.18395250, 69.07317484
231, 119971, 119958, 1636533961, MmcHvz2XcHVDA3x7J8sMQAYUAZ15HgwG9CB, 6.7, 4, 227119.88395250, 0.88612494
232, 119996, 119983, 1636534655, MmXrVxonfgmkk3Pidt7GYmjDvv8K6Qq8zTG, 1000, 4, 228119.88395250, 132.25745428
233, 120009, 119996, 1636535050, MmQbg7r7whS9LqEDWHRrdS4A7irhe5ZqBxj, 300, 4, 228419.88395250, 39.67723628
234, 120076, 120063, 1636537409, MmXydJxND8ZKoJpKpqPSWvh9haiSFxDYq7Y, 509, 4, 228928.88395250, 67.31904423
235, 120411, 120398, 1636546217, MmPnWZw83eqTZ3CHkSp2HpDkFC8eRkPVvbd, 299.9997, 4, 229228.88365250, 39.67719660
236, 120456, 120443, 1636547724, MmcX8tBV1eGTd1f65NBQtyVD64iycaxaxZX, 999, 4, 230227.88365250, 132.12519683
237, 120597, 120584, 1636553094, MmcUdesesq8M5KMNzLdr2h9zFSdbCdC6ruu, 500, 4, 230727.88365250, 66.12872714
238, 120611, 120598, 1636553605, MmQ32goTbGZ2rcsDLedu14uuHEt2jiZGPam, 500, 4, 231227.88365250, 66.12872714
239, 120630, 120617, 1636554238, MmfD3tKoLSp8jcZuBvhBpv8vxfNEdMbR9Ar, 2510, 4, 233737.88365250, 331.96621025
240, 120692, 120679, 1636555989, MmheZL6SN8RhzTtLdN4bhK7GXCZCbNmvVyY, 20, 4, 233757.88365250, 2.64514908
241, 120858, 120845, 1636560633, Mma3NmATUbQPPaHedx2bapF7DCTe55e6FoJ, 500, 4, 234257.88365250, 66.12872714
242, 120926, 120913, 1636562616, Mma3NmATUbQPPaHedx2bapF7DCTe55e6FoJ, 0.8, 4, 234258.68365250, 0.10580596
243, 121109, 121096, 1636567977, MmLZesELg8TPpaM2wTEZiaNcMLa8iPEiyvZ, 5000, 4, 239258.68365250, 661.28727143
244, 122008, 121995, 1636595343, MmecoK9v7NB9LSGgcqfMzr9WywRn7scjsfr, 1000, 4, 240258.68365250, 132.25745428
245, 122098, 122085, 1636598457, Mmh3xZsFpXr2w5kuy6WQdEyUimQnhqDvHKs, 3001, 4, 243259.68365250, 396.90462031
246, 122099, 122086, 1636598468, MmTomM8cApgqLU7GQffep3o63KZsZZ59x2m, 4500, 4, 247759.68365250, 595.15854428
247, 122107, 122094, 1636598786, Mmd1URYKeiiSxbu2mkoYepBuRjus1utwbM2, 6000, 4, 253759.68365250, 793.54472571
248, 122234, 122221, 1636601863, MmNgiwqNsJA7HFk7yyEiSPvFyVwQrXdM7rG, 500, 4, 254259.68365250, 66.12872714
249, 122236, 122223, 1636601893, MmUpHHReBVDAhge65JpZ3UiEUGqK7NbHpPW, 1000, 4, 255259.68365250, 132.25745428
250, 122297, 122284, 1636603495, MmXenvnvFdosgJFpHSMyAGFgjdDHEmfniAB, 500, 4, 255759.68365250, 66.12872714
251, 122306, 122293, 1636603813, MmWzfR1byJrgKQsuZBF3Qt52PkNhQaS4WdM, 3000, 4, 258759.68365250, 396.77236285
252, 122308, 122295, 1636603960, MmVyadFoDx877cP7QbPQwjQAYXem7vrX9rF, 500, 4, 259259.68365250, 66.12872714
253, 122431, 122418, 1636608149, MmYvJjcqFYV8yvJYQdaLeaQSP3CSWgkpaGr, 503, 4, 259762.68365250, 66.52549950
254, 122452, 122439, 1636609057, MmVqiCvnrYTTAB5AmLYaLGq58C6v7S798J2, 1500, 4, 261262.68365250, 198.38618142
255, 122473, 122460, 1636609702, Mmf59mjLdrTwe4nAxtoyyKsyg8feQ54koys, 999.99, 4, 262262.67365250, 132.25613171
256, 122481, 122468, 1636610001, MmbyzgUMHJeiHfhgUWpghdKpUDb7DkyXRqt, 500, 4, 262762.67365250, 66.12872714
257, 122518, 122505, 1636610896, Mmdy6N5oX87BwqwukYXMtvJfadvdSD5XU4n, 1000, 4, 263762.67365250, 132.25745428
258, 122564, 122551, 1636611941, MmTWbx137Pa5W1GhZYYZhnLJTrL5XUji3Uf, 500.5, 4, 264263.17365250, 66.19485587
259, 122617, 122604, 1636613298, Mmd66KYj7PgEvjwtySSNPP8ku9eTWy6RoPw, 500, 4, 264763.17365250, 66.12872714
260, 122632, 122619, 1636613966, Mmhn8B2neJg5ncSaXgTDy8kjn1ZzXt2jx7P, 500, 4, 265263.17365250, 66.12872714
261, 122645, 122632, 1636614348, MmhEBzQLCqZ2Z2HZVJ4BJUrLPPJVoApXATw, 500, 4, 265763.17365250, 66.12872714
262, 122697, 122684, 1636615498, MmRRTZXSukttvTgevtpkRLsXmPdEXTo9Xrx, 579, 4, 266342.17365250, 76.57706603
263, 122735, 122722, 1636616737, MmgsY7QYpNYjp7wz3g1ViUQ4FsM1XbLMpYA, 1000, 4, 267342.17365250, 132.25745428
264, 122769, 122756, 1636618119, MmUoK7TCKdzfZLNGZggxaMhDdhuDs4w6Gdf, 500, 4, 267842.17365250, 66.12872714
265, 122919, 122906, 1636622099, MmZYrC2CKGNaUPFy82gueprG1N59WMprH5A, 2000, 4, 269842.17365250, 264.51490857
266, 122921, 122908, 1636622144, MmMNU4HgUKoydvnzDH2JqyHr2WPYj9iCcVw, 500.5, 4, 270342.67365250, 66.19485587
267, 122957, 122944, 1636623078, MmXiUWVkmbeh2QBjsHZHqNAfh29d7efs3qN, 700, 4, 271042.67365250, 92.58021800
268, 123021, 123008, 1636625474, MmisiZEqQd6Vwic7uoZEjRr3jZghCF44bkp, 2000, 4, 273042.67365250, 264.51490857
269, 123028, 123015, 1636625729, MmSBoy37jGkkMTE1sk7L9KfVqrFm8khf71W, 200, 4, 273242.67365250, 26.45149085
270, 123045, 123032, 1636626229, MmbyzgUMHJeiHfhgUWpghdKpUDb7DkyXRqt, 9000, 4, 282242.67365250, 1190.31708857
271, 123050, 123037, 1636626633, MmLepPCkiHdA99JXaH8vwt3zRcjxUTaCWbU, 503.99, 4, 282746.66365250, 66.65643438
272, 123050, 123037, 1636626634, MmT51Yb2osyoRgn9r3YRxRJvEByzD2k9Neg, 535, 4, 283281.66365250, 70.75773804
273, 123057, 123044, 1636626811, MmTomM8cApgqLU7GQffep3o63KZsZZ59x2m, 500, 4, 283781.66365250, 66.12872714
274, 123102, 123089, 1636628352, MmfmKVXNeGyDXdcPFctCaTP8YWGmeLdfAQg, 2000, 4, 285781.66365250, 264.51490857
275, 123179, 123166, 1636630769, MmWgKrQS1gWPempAVfqBZpUwxCkPF4jsEps, 502.933, 4, 286284.59665250, 66.51663825
276, 123244, 123231, 1636632692, MmQKu9HbTos6gD4wR2deErWTXdjR55vM3Sp, 150, 4, 286434.59665250, 19.83861814
277, 123244, 123231, 1636632775, MmcnmbvX441EdLhxD9SjMnXvhrfJJt1Bx4L, 420, 4, 286854.59665250, 55.54813080
278, 123300, 123287, 1636634252, MmYYBxhPnd6UNrKy7hjHVHjFMLxMPhofKad, 1000, 4, 287854.59665250, 132.25745428
279, 123496, 123483, 1636639731, MmVQeurhZakXzD3V8RkDFx22cUG96QXbjcC, 499.99, 4, 288354.58665250, 66.12740456
280, 123636, 123623, 1636644126, MmPVnee3txzJ4sjoJGv7JMpbYyoUsMi91zz, 500, 4, 288854.58665250, 66.12872714
281, 123643, 123630, 1636644346, MmiTMKzVyjokcpfoCfL1w6JBB2xnPuro8f7, 530, 4, 289384.58665250, 70.09645077
282, 124369, 124356, 1636666276, MmNCXReEaFeMsFdBtrEqKqB1ryk5QLG7kMv, 1000, 4, 290384.58665250, 132.25745428
283, 124536, 124523, 1636671224, MmZrBPaf499rqQgb4JrhkRBbf9jW71e3Bae, 1505, 4, 291889.58665250, 199.04746870
284, 124643, 124630, 1636675430, MmTBXbZ9yTXe9ETRsG2xfyk5NAAabtAWSbR, 1500, 4, 293389.58665250, 198.38618142
285, 124711, 124698, 1636677152, MmPwWyQHhvZt2FwrVTZnP2DzXJfuc5cWgBf, 520, 4, 293909.58665250, 68.77387622
286, 124752, 124739, 1636678102, MmirHbFavawQs7JX97bYA687TQ2xkLpfbbX, 1001, 4, 294910.58665250, 132.38971174
287, 124756, 124743, 1636678199, Mma84KVNJ1GH79uswDCyc5rUijzbrErD15q, 1800, 4, 296710.58665250, 238.06341771
288, 124917, 124904, 1636682539, MmQ3RFahCMqY56WuUWRcMtePj9tE4VAPnGC, 300, 4, 297010.58665250, 39.67723628
289, 124958, 124945, 1636683788, MmSTPCGi7iN7BkrosR6AeRkmYauJrs7QhpL, 508, 4, 297518.58665250, 67.18678677
290, 125009, 124996, 1636685570, MmMM5EM6Yj6HnHPtwmmBDfeoCmcHu7aKktu, 504, 4, 298022.58665250, 66.65775696
291, 125065, 125052, 1636687218, MmQ32goTbGZ2rcsDLedu14uuHEt2jiZGPam, 501, 4, 298523.58665250, 66.26098459
292, 125068, 125055, 1636687406, MmMkYPcY5uvXYoK64Bma4mWXXBzGwkz8NJh, 500, 4, 299023.58665250, 66.12872714
293, 125074, 125061, 1636687623, MmXrVxonfgmkk3Pidt7GYmjDvv8K6Qq8zTG, 2000, 4, 301023.58665250, 264.51490857
294, 125083, 125070, 1636687976, MmfvxtLu4JxDSt73L2taDqcPgGTiErCtQcS, 500, 4, 301523.58665250, 66.12872714
295, 125095, 125082, 1636688212, MmYcg229AEtNdHB5BVpvvowkH6E4T2Cpmdh, 500, 4, 302023.58665250, 66.12872714
296, 125189, 125176, 1636690953, MmRzJpp6sZxp847Du13zLtPuNa4jQNA7yrs, 500, 4, 302523.58665250, 66.12872714
297, 125189, 125176, 1636690955, MmXddTb6huKpMqpmiKXPdDXoERu1nT5YpZB, 1000, 4, 303523.58665250, 132.25745428
298, 125197, 125184, 1636691083, MmfvxtLu4JxDSt73L2taDqcPgGTiErCtQcS, 500, 4, 304023.58665250, 66.12872714
299, 125210, 125197, 1636691496, Mmfkn88tcrg7WPdjrTJqciv5AUHZfCEVLmC, 500, 4, 304523.58665250, 66.12872714
300, 125222, 125209, 1636691861, MmbU61K9Ug4dRsASHygtWj3JW3rmbGLyDuY, 80, 4, 304603.58665250, 10.58059634
301, 125256, 125243, 1636692941, MmTA7j1Jvm9eKpLYXocwKvQsJ9BBp2X8a4j, 75, 4, 304678.58665250, 9.91930907
302, 125260, 125247, 1636693148, MmSiDeYRp5JDkWPFUqATUNVAdM1NrWj6Kyg, 89.91, 4, 304768.49665250, 11.89126771
303, 125270, 125257, 1636693593, MmLaZiwRNbu5SfXYgmHDCJ8SJ8pGPxRMMQY, 500, 4, 305268.49665250, 66.12872714
304, 125285, 125272, 1636694046, MmffLLdETmskgEqGnMoLT9vSkLXXUiKNsNC, 500, 4, 305768.49665250, 66.12872714
305, 125290, 125277, 1636694256, MmRM4HV7enwP695pwXL3p7fxb4p428RJHeQ, 2000, 4, 307768.49665250, 264.51490857
306, 125290, 125277, 1636694267, MmffLLdETmskgEqGnMoLT9vSkLXXUiKNsNC, 500, 4, 308268.49665250, 66.12872714
307, 125291, 125278, 1636694315, MmZK62ew7q6LXs8bdrtspTd9z2Dw4mhTs81, 180, 4, 308448.49665250, 23.80634177
308, 125367, 125354, 1636696782, MmYS3Mwa6bn7Y9E7gscYQX1JKfHMacNM3Dx, 500, 4, 308948.49665250, 66.12872714
309, 125412, 125399, 1636698159, Mmd6TXvV5HYrJuw2C7drbGHCjtaDtxLFcnL, 500, 4, 309448.49665250, 66.12872714
310, 125440, 125427, 1636698924, MmUysz5uDCGosVq6MVo9r8fyWFqXD6UgQQ1, 1500, 4, 310948.49665250, 198.38618142
311, 125459, 125446, 1636699379, MmUL2XJhrvCpspaU1wzdd2NiQGiDvZCFEg7, 500, 4, 311448.49665250, 66.12872714
312, 125489, 125476, 1636700067, MmdTJ2MuCr6c7V7RiHATbmXJuj23i7whEeR, 516.8, 4, 311965.29665250, 68.35065237
313, 125507, 125494, 1636700563, MmRh5FvrsReQ2uLhsnoG7o7j6UM5vRpaVdS, 501, 4, 312466.29665250, 66.26098459
314, 125514, 125501, 1636700688, MmT9RwcZowYVZECPrPP5q3gfTmTJhjFVbXi, 501, 4, 312967.29665250, 66.26098459
315, 125597, 125584, 1636703052, MmSwyzLVivsWeirLHaENUaGRsBknmQdBwNT, 500, 4, 313467.29665250, 66.12872714
316, 125613, 125600, 1636703371, MmVsEjzaA5UawT8fJwQcrNP6Ge4udbbn4B6, 500, 4, 313967.29665250, 66.12872714
317, 125624, 125611, 1636703662, MmXHbwV4PVRhnfPYA2Zqa4af7MJsZH3HuuK, 500, 4, 314467.29665250, 66.12872714
318, 125678, 125665, 1636705258, MmNRaizQvV9pgP8pBaKo9ZbUhmNFRMBYYHq, 500, 4, 314967.29665250, 66.12872714
319, 125687, 125674, 1636705565, MmQJL9GxtBeNY5WNxjpWH3C5zLDX83p1S5e, 501, 4, 315468.29665250, 66.26098459
320, 125702, 125689, 1636706178, MmisiZEqQd6Vwic7uoZEjRr3jZghCF44bkp, 500, 4, 315968.29665250, 66.12872714
321, 125770, 125757, 1636708260, MmbqCrqt2kZCM3j1ax1Fp15N6sH7HbG3Dtj, 500, 4, 316468.29665250, 66.12872714
322, 125770, 125757, 1636708268, MmiAZpXeVFKjnYMd9EUoah5vbrrCgSF4WZ5, 502, 4, 316970.29665250, 66.39324205
323, 125778, 125765, 1636708500, MmSwyzLVivsWeirLHaENUaGRsBknmQdBwNT, 500, 4, 317470.29665250, 66.12872714
324, 125784, 125771, 1636708794, MmYAUhu9fTFsoSyvUUWQNikPWcn4u1B9dmi, 500, 4, 317970.29665250, 66.12872714
325, 125798, 125785, 1636709216, MmNRaizQvV9pgP8pBaKo9ZbUhmNFRMBYYHq, 500.2, 4, 318470.49665250, 66.15517863
326, 125817, 125804, 1636709799, MmiAZpXeVFKjnYMd9EUoah5vbrrCgSF4WZ5, 503, 4, 318973.49665250, 66.52549950
327, 125838, 125825, 1636710504, MmLMvCvoHX7mHWzbe8otvzqtsaw9a1dnMJK, 499.99, 4, 319473.48665250, 66.12740456
328, 125843, 125830, 1636710752, MmNRaizQvV9pgP8pBaKo9ZbUhmNFRMBYYHq, 501, 4, 319974.48665250, 66.26098459
329, 125854, 125841, 1636710978, Mmfkn88tcrg7WPdjrTJqciv5AUHZfCEVLmC, 500, 4, 320474.48665250, 66.12872714
330, 125860, 125847, 1636711185, MmiAZpXeVFKjnYMd9EUoah5vbrrCgSF4WZ5, 503, 4, 320977.48665250, 66.52549950
331, 125898, 125885, 1636712572, MmbKEodDWxS3JRUoiY1KLUiSJdRtuYaS9M3, 501, 4, 321478.48665250, 66.26098459
332, 125903, 125890, 1636712675, Mmhfh1B5wuPwP92as41oWckQwL8gvzZZNWD, 500, 4, 321978.48665250, 66.12872714
333, 125947, 125934, 1636713854, MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk, 530, 4, 322508.48665250, 70.09645077
334, 125990, 125977, 1636714911, MmYoGFjrcf4iULoCGbv5JSSBiGnqdo6ztaL, 1000, 4, 323508.48665250, 132.25745428
335, 126000, 125987, 1636715195, MmYoGFjrcf4iULoCGbv5JSSBiGnqdo6ztaL, 1, 4, 323509.48665250, 0.13225745
336, 126049, 126036, 1636716496, MmPtTJiQMYZm6nWYbr2CjTt6roxAm6BJ6rn, 500, 3, 324009.48665250, 49.59654535
337, 126059, 126046, 1636716870, MmdiMnhsqFrzTCHz5gBtW1a31HcH5pmjKrm, 10, 3, 324019.48665250, 0.99193090
338, 126077, 126064, 1636717289, MmM1FJwHkJ4EyyL4trT5GgBNLqohPf9p3dv, 98, 3, 324117.48665250, 9.72092289
339, 126080, 126067, 1636717409, MmaktFeNC9wybbwHo3HN8UkZ7RbkytUgzhU, 500, 3, 324617.48665250, 49.59654535
340, 126098, 126085, 1636717913, MmM1FJwHkJ4EyyL4trT5GgBNLqohPf9p3dv, 1900, 3, 326517.48665250, 188.46687235
341, 126099, 126086, 1636717944, MmLGyr47NpyHpAE4BK1FSeBWMQDPRrsgEVy, 500, 3, 327017.48665250, 49.59654535
342, 126106, 126093, 1636718134, MmfBSxK6o4hzTXArtvtfwURvLkcEL2mdEDx, 501, 3, 327518.48665250, 49.69573844
343, 126157, 126144, 1636720087, MmLeyGcbFXJvdFjjeEQxirgGmMenuhL2afW, 504, 3, 328022.48665250, 49.99331772
344, 126199, 126186, 1636721342, MmaJ2tfSchbPCks8sGZDnp2fsKhmfNEJQCm, 33.9, 3, 328056.38665250, 3.36264577
345, 126209, 126196, 1636721555, MmaJ2tfSchbPCks8sGZDnp2fsKhmfNEJQCm, 0.002, 3, 328056.38865250, 0.00019838
346, 126225, 126212, 1636721977, MmUrZSLbJtzu2iEgHFMNiGBrpp4fS9TWw5Q, 500, 3, 328556.38865250, 49.59654535
347, 126253, 126240, 1636722724, MmSrnTgQBJoWA6BseYFkuvsGJuWCQP2w8mi, 155, 3, 328711.38865250, 15.37492906
348, 126267, 126254, 1636723305, MmQzua4Wxa6y1yjwfXdCeFhgZccCjJDuycj, 501, 3, 329212.38865250, 49.69573844
349, 126316, 126303, 1636724961, MmLCqYR6uFR9f9jrdocBAFW1gZkUg1czUjC, 5001, 3, 334213.38865250, 496.06464666
350, 126390, 126377, 1636726859, MmSrnTgQBJoWA6BseYFkuvsGJuWCQP2w8mi, 4601, 3, 338814.38865250, 456.38741037
351, 126401, 126388, 1636727370, MmZQ71YQ1jJLuPBDuwnC5p1qAtzNqaS2zQm, 500, 3, 339314.38865250, 49.59654535
352, 126473, 126460, 1636729268, MmUrXcCprFumxW3J6E6bRL25DbAtQkLBoXp, 500, 3, 339814.38865250, 49.59654535
353, 126485, 126472, 1636729585, Mme5ZnNHzE9GVji2td6Y5x5exPkVDHLYb2Q, 501, 3, 340315.38865250, 49.69573844
354, 126629, 126616, 1636734263, MmWQbA5rH3623C1gu5492nctdtxKdG7de1j, 500, 3, 340815.38865250, 49.59654535
355, 127165, 127152, 1636749967, MmQmXr8ke7nHRrpXmeUsGpMHxoC6fmuz4Qz, 150.5, 3, 340965.88865250, 14.92856015
356, 127570, 127557, 1636762836, MmZku2BAYP77uKj63Gms2qdEfeffx8TW5g4, 500, 3, 341465.88865250, 49.59654535
357, 127577, 127564, 1636763029, MmZku2BAYP77uKj63Gms2qdEfeffx8TW5g4, 500, 3, 341965.88865250, 49.59654535
358, 127577, 127564, 1636763035, MmMQFx2kv4PwRovX1uuQWd4cj9CKe3DcUfC, 500.5, 3, 342466.38865250, 49.64614190
359, 127580, 127567, 1636763110, MmZku2BAYP77uKj63Gms2qdEfeffx8TW5g4, 500, 3, 342966.38865250, 49.59654535
360, 127582, 127569, 1636763238, MmZku2BAYP77uKj63Gms2qdEfeffx8TW5g4, 500, 3, 343466.38865250, 49.59654535
361, 127714, 127701, 1636766690, MmecJbb7kuyfrBqMiU5ReLbNAT5VmSs4Ma3, 500, 3, 343966.38865250, 49.59654535
362, 127733, 127720, 1636767192, MmfHCY3T95h8C91kHNekABzh2gBMZVgBNzS, 500, 3, 344466.38865250, 49.59654535
363, 127743, 127730, 1636767347, MmceZEC9YZyEkwe6WVX1s3JCEdYPaohGRLZ, 514.99, 3, 344981.37865250, 51.08344978
364, 127743, 127730, 1636767356, MmUrXcCprFumxW3J6E6bRL25DbAtQkLBoXp, 500, 3, 345481.37865250, 49.59654535
365, 127915, 127902, 1636772970, MmVF3vpnLCnU3wf4ZxyNXjYxCM2PKW9RvHH, 500, 3, 345981.37865250, 49.59654535
366, 128071, 128058, 1636777859, MmXCK83x7XjmrsUEH4P3HL5WbgqvZe2z6Qm, 500, 3, 346481.37865250, 49.59654535
367, 128082, 128069, 1636778277, Mmet4yK7mcjgxSauQN9cwvuYQJsVAJ2dkJb, 100, 3, 346581.37865250, 9.91930907
368, 128198, 128185, 1636781781, MmNkqvsAXgRhqZat549yoDzFxeFjYc1AEhE, 121, 3, 346702.37865250, 12.00236397
369, 128274, 128261, 1636783565, MmX9RxuGeZmXFv2R3uGa4SUupEdry9NAJmF, 501, 3, 347203.37865250, 49.69573844
370, 128280, 128267, 1636783778, MmYcN6FMgd3GkmhkUaC3DcNoM8jDFGPajpb, 501, 3, 347704.37865250, 49.69573844
371, 128351, 128338, 1636785517, MmLH1F6S3iNPwE12mhNRqcoHGxYiiWstD9d, 1000, 3, 348704.37865250, 99.19309071
372, 128353, 128340, 1636785570, MmTozyfUgYx61EqJkfwPzoe92SPs4uQ5F2a, 522, 3, 349226.37865250, 51.77879335
373, 128453, 128440, 1636788999, MmXiUWVkmbeh2QBjsHZHqNAfh29d7efs3qN, 41, 3, 349267.37865250, 4.06691671
374, 128525, 128512, 1636791480, MmiZtXmUGTouVLWD4k1p5keWBzkRey9G9h7, 507, 3, 349774.37865250, 50.29089699
375, 128543, 128530, 1636792068, Mmfadc6NLfChUxpPn8YfdgJ1CQ676C8u4TJ, 1000, 3, 350774.37865250, 99.19309071
376, 128556, 128543, 1636792489, MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk, 479, 3, 351253.37865250, 47.51349045
377, 128575, 128562, 1636792989, MmLephTaokmymR9ug7eH5JohRdNw4uXiie6, 501, 3, 351754.37865250, 49.69573844
378, 128575, 128562, 1636793024, MmgryJ1hy4zFpsA74XC6xD9zv5RUZbfhRMP, 2500, 3, 354254.37865250, 247.98272678
379, 128596, 128583, 1636793760, MmZz6WKMvChUwNdNrgNAbXKAoLsEtmcoo6s, 500, 3, 354754.37865250, 49.59654535
380, 128608, 128595, 1636793971, MmbTYJiBHyo1UWEvSfGfrtjx48qeg7pX5q4, 500, 3, 355254.37865250, 49.59654535
381, 128615, 128602, 1636794254, MmhczbvAAGh9NkQt95XgaUtVSjCYjUGURv3, 160, 3, 355414.37865250, 15.87089451
382, 128630, 128617, 1636794629, Mmec6iCP5Rq9zyecgRXdfczsDymEtmWVtCF, 3000, 3, 358414.37865250, 297.57927214
383, 128772, 128759, 1636798645, MmbwSpTYqGhVXcQ4LxKeKiy36M4yU329msC, 500, 3, 358914.37865250, 49.59654535
384, 128810, 128797, 1636799948, MmRdV7ikUvP2hJQicvaG5jFgFMDv2PbCVer, 1000, 3, 359914.37865250, 99.19309071
385, 128853, 128840, 1636801664, MmgffqJPyidPqn7FcMt6U4ckPnH8EPrnWmz, 814, 3, 360728.37865250, 80.74317584
386, 128929, 128916, 1636803974, MmRDnoBFpGV6cH1TyJetvVwxqDfpoas2uFD, 500, 3, 361228.37865250, 49.59654535
